"","geneSet"
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1668101",0.403062178588125
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1672921",0.0490182328190743
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1679787",0.0584151472650771
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1679969",0.0716923796166433
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1690454",0.0698690977092099
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1738937",0.0536465638148668
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1757346",0.553225806451613
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1767303",0.0554698457223001
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1776620",0.126157082748948
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1792325",0.427769985974755
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1810254",0.101168770453483
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1813073",0.338756428237494
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1813489",0.211313697989715
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1849706",0.0344086021505376
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1850333",0.0807386629266012
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1856373",0.0612201963534362
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1865384",0.120780738662927
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1872877",0.266970546984572
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1880156",0.0688873305282842
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1892594",0.121318373071529
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1901243",0.054043945769051
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1902389",0.229850397381954
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1906519",0.061851332398317
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1916289",0.107737260402057
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1919857",0.0926133707339878
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1926173",0.101449275362319
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1939005",0.0776531089294063
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1944797",0.0879850397381954
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1945399",0.0325853202431043
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1945422",0.1130201028518
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_1992502",0.138990182328191
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2001706",0.452360916316036
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2042263",0.119495091164095
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2061569",0.13010752688172
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2062392",0.0659654043945769
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2065163",0.105165965404395
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2077920",0.109443665264142
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2082949",0.101612903225806
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2093862",0.0646330060776064
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2106967",0.096166432912576
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2114124",0.0855539971949509
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2134461",0.0646096306685367
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2134501",0.113113604488079
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2135519",0.0723235156615241
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2169005",0.042262739597943
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2169576",0.0495091164095372
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2208939",0.134829359513791
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2236638",0.0397615708274895
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2242822",0.19654043945769
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2252673",0.136185133239832
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2254829",0.09315100514259
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2267474",0.555119214586255
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2271374",0.0860448807854137
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2328330",0.568630201028518
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2345046",0.0666900420757363
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2345111",0.0738662926601216
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2392764",0.130481533426835
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2419575",0.0315334268349696
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2438374",0.0982000935016363
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2447543",0.0958391771856008
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2459007",0.0566853669939224
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2463414",0.0287517531556802
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2473720",0.0449041608228144
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2482650",0.121645628798504
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2494117",0.111079943899018
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2498274",0.119308087891538
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2502425",0.0461898083216456
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2540996",0.102945301542777
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2553545",0.058976157082749
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2556669",0.0653108929406265
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2585043",0.0533660589060309
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2609491",0.191935483870968
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2613361",0.134899485741
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2614190",0.115568022440393
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2616844",0.100327255726975
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2617668",0.0342683496961197
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2623186",0.0569424964936886
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2638698",0.145488546049556
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2643570",0.084315100514259
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2669124",0.0891304347826087
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2681390",0.450537634408602
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2690877",0.114165497896213
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2692402",0.0825151940158953
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2761300",0.301636278634876
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2766761",0.461991584852735
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2778750",0.10067788686302
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2784359",0.0626928471248247
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2797710",0.0777933613838242
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2810879",0.112272089761571
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2811977",0.137166900420757
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2820493",0.134735857877513
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2825168",0.0585320243104254
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2832126",0.489177185600748
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2832485",0.0525479195885928
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2848889",0.701332398316971
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2864695",0.0311594202898551
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2868068",0.0229079008882655
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2869949",0.0654043945769051
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2886542",0.331603553062179
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2893357",0.0825385694249649
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2907660",0.0971482000935016
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2915888",0.0665264142122487
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2927539",0.156545114539504
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2933614",0.0627162225338943
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2936113",0.437494156147733
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2937325",0.120359981299673
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2946624",0.0880551659654044
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2973697",0.0802244039270687
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2974409",0.085203366058906
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_2983321",0.0596774193548387
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3042093",0.05205703599813
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3066799",0.0885694249649369
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3078667",0.578541374474053
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3084387",0.118887330528284
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3084435",0.12120149602618
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3123951",0.30549322113137
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3167448",0.0999532491818607
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3192411",0.159303412809724
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3196776",0.128120617110799
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3205279",0.155516596540439
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3247130",0.230317905563347
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3254688",0.108158017765311
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3260520",0.0537400654511454
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3293612",0.4705703599813
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3308573",0.079242636746143
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3330730",0.163534361851332
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3363110",0.118887330528284
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3374164",0.0827489481065919
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3376177",0.0915147265077139
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3402282",0.105750350631136
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3427070",0.0359280037400655
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3461756",0.106685366993922
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3462132",0.142379616643291
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3463874",0.0280271154745208
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3470124",0.14039270687237
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3508725",0.152501168770453
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3538268",0.0826320710612436
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3539827",0.128167367928939
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3545861",0.0737961664329126
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3558827",0.0440626460963067
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3569186",0.440906965871903
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3584840",0.0912108461898083
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3585791",0.0637447405329593
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3624712",0.0552127162225339
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3634102",0.121014492753623
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3634530",0.0596072931276297
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3637887",0.0841982234689107
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3642733",0.104324450677887
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3645432",0.0703132304815334
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3646869",0.0789387564282375
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3650685",0.0547218326320711
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3666531",0.030271154745208
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3715270",0.0698223468910706
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3755951",0.0503038803179056
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3759788",0.0954651706404862
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3764641",0.129336138382422
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3767919",0.0917718560074801
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3775620",0.0741234221598878
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3784607",0.0835670874240299
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3805660",0.0587424029920524
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3808245",0.0900888265544647
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3810487",0.0773492286115007
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3825881",0.0450210378681627
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3834414",0.0844787283777466
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3850940",0.0878915381019168
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3854939",0.42398316970547
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3877553",0.109209911173446
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3900398",0.105937353903693
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3900841",0.152781673679289
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3932667",0.0783777466105657
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3933899",0.055820476858345
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3957176",0.0741701729780271
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3959055",0.101051893408135
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3961472",0.18492286115007
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3978662",0.0426133707339878
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_3982872",0.0755025712949977
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4023050",0.122954651706405
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4053771",0.0962131837307153
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4057767",0.148901355773726
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4073663",0.0986909770920991
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4080551",0.110822814399252
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4084284",0.108859280037401
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4116987",0.0946937821411875
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4118564",0.0601916783543712
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4143854",0.534689107059374
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4147075",0.0956287985039738
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4159880",0.133847592332866
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4164476",0.0641421224871435
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4171334",0.0360682561944834
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4187585",0.474918186068256
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4191448",0.091304347826087
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4199819",0.0933847592332866
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4208321",0.0634174848059841
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4209992",0.146680691912108
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4220538",0.138172043010753
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4222553",0.417321178120617
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4229855",0.108508648901356
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4264148",0.0616175783076204
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4279043",0.0671341748480598
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4293389",0.430598410472183
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4302726",0.565521271622253
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4306687",0.122230014025245
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4323938",0.0235390369331463
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4337634",0.0618980832164563
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4344261",0.117531556802244
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4354642",0.11919121084619
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4402382",0.0984104721832632
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4412073",0.129827021972885
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4415445",0.0379850397381954
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4432131",0.181019167835437
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4450604",0.0317438055165965
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4452200",0.0676951846657317
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4457162",0.0578541374474053
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4491439",0.0365591397849462
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4529768",0.0760869565217391
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4547850",0.0696353436185133
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4555273",0.0609163160355306
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4571157",0.0978494623655914
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4587913",0.101262272089762
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4598221",0.132912575970079
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4623516",0.109326788218794
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4661444",0.117204301075269
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4753987",0.0922159887798037
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4772674",0.091304347826087
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4803624",0.588288920056101
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4828128",0.0605890603085554
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4863886",0.495511921458626
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4882646",0.123562412342216
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4904750",0
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4943229",0.111757830762038
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4943319",0.105913978494624
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_4953420",0.576227208976157
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5001940",0.0476624590930341
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5010984",0.0911407199625993
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5028292",0.10750350631136
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5038115",0.0792192613370734
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5070108",0.423515661524077
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5084451",0.0754324450677887
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5090007",0.149789621318373
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5115332",0.075479195885928
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5143957",0.0583216456287985
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5144007",0.109934548854605
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5177167",0.324731182795699
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5180829",0.13627863487611
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5192303",0.174170172978027
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5221312",0.0347358578775129
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5241440",0.0936652641421225
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5241879",0.0417017297802712
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5257937",0.0632304815334268
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5283261",0.288990182328191
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5323546",0.120126227208976
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5349275",0.0877279102384292
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5360121",0.0398550724637681
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5372653",0.0642122487143525
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5384580",0.202337540906966
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5391757",0.131229546517064
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5421778",0.0561009817671809
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5429707",0.0797568957456755
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5434438",0.072533894343151
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5440626",0.0413744740532959
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5450461",0.0582982702197288
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5477142",0.583894343151005
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5493528",0.0540906965871903
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5508028",0.091164095371669
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5508699",0.0425666199158485
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5515955",0.0361851332398317
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5529754",0.0593969144460028
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5536212",0.369027582982702
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5541457",0.061851332398317
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5609922",0.147779336138382
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5613000",0.0600981767180926
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5619234",0.0788686302010285
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5620650",0.134081346423562
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5630161",0.0728845254791959
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5641610",0.0795698924731183
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5647689",0.160121552127162
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5649082",0.117671809256662
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5661184",0.0614539504441328
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5680664",0.0502805049088359
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5684999",0.102477793361384
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5685824",0.104324450677887
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5714151",0.286372136512389
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5733314",0.118162692847125
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5744012",0.0738896680691912
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5746463",0.202618045815802
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5750964",0.0714586255259467
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5804290",0.160799438990182
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5804683",0.0370266479663394
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5817990",0.0649135109864423
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5819820",0.0601916783543712
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5827993",0.0974988312295465
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5837543",0.0804581580177653
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5838691",0.0428003740065451
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5843010",0.0437821411874708
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5850537",0
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5871885",0.286933146330061
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5923732",0.0447639083683965
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5930573",0.0710612435717625
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5931262",0.0216690042075736
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5943953",0.0798503973819542
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5947956",0.0896680691912108
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5948976",0.0698223468910706
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5979621",0.034385226741468
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5981316",0.0925198690977092
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5987090",0.0798270219728845
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5987806",0.28015427769986
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_5995383",0.0148667601683029
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6004194",0.129990649836372
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6011580",0.0523842917251052
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6011673",0.0882655446470313
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6032527",0.0749415614773258
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6052863",0.038218793828892
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6053379",0.154885460495559
"Group_PBMCs + TNFa_Sample_PBMCs + TNFa 3_6058226",0.123796166432913
