Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CRNKL1,117.98934737007914,-0.09339538239546258,0.19989928739363688,-0.467212182760565,0.6403480782671264,0.9360283854251977
U2AF1,294.073467981324,-0.09338692686086701,0.161961121200605,-0.5766008914275049,0.5642090968760132,0.9062245153255903
EPC2,202.23229520662008,-0.09335689616126853,0.17878943489620805,-0.5221611456821521,0.6015581361490949,0.9208292261554368
NUTM2B-AS1,107.88637359402294,-0.09331338987705876,0.22767126810208627,-0.40986019296566517,0.6819085077966527,0.9456405677670526
IL4R,197.04774471500116,-0.09325616797223604,0.18444288348462082,-0.5056100089652519,0.6131304538083582,0.9263611803186939
HMBOX1,143.88058813962866,-0.09314814501442413,0.19448551248580942,-0.47894644605582465,0.6319767277447397,0.9331612630913254
RNF114,129.0055731829598,-0.09312691909382537,0.22256574120534928,-0.4184243207848518,0.6756369077884077,0.9441260024319272
SPI1,2166.5282310472708,-0.09289455000087586,0.1510496927653355,-0.6149933065086929,0.538559140841725,0.9023536677653667
HLA-F,710.3835028381982,-0.09274718665130989,0.14572402890061492,-0.6364577437984802,0.5244781145734005,0.8991091858557064
UBE2M,165.76689780080503,-0.09255296879694927,0.22799262962540112,-0.4059471964028689,0.6847813988783491,0.9459039382236462
PAF1,107.99854726159332,-0.0923679461894782,0.21011634118496383,-0.4396038198103183,0.6602240736576466,0.9401624523742983
LYRM2,105.7579359407798,-0.09218764579613034,0.22973464877491145,-0.40127880703991503,0.6882148649987359,0.946908557801775
MAPKAPK2,517.7451191079945,-0.09210897556453317,0.1781064028158327,-0.5171570146176978,0.6050465560740778,0.9236136725782479
CYSTM1,206.8624556152292,-0.09198382914038893,0.18355149004029964,-0.5011336553039881,0.616277062362732,0.9270622947126597
NFAT5,332.7607672118538,-0.09175669968433467,0.18828261921120348,-0.487334943972751,0.6260209880681492,0.930636883085378
WDR48,166.55523159189687,-0.09162470168775223,0.18934367042273959,-0.48390686355232077,0.6284519691236433,0.9316167797611864
MTHFD2L,249.61421325386644,-0.09155901455321282,0.244762607532396,-0.3740727208141642,0.7083502134488708,0.9502093374849655
AHCTF1,116.77454324930015,-0.09154379830749788,0.2024310314871354,-0.45222215998694615,0.6511089455723302,0.9379061949453533
SZRD1,266.5911666861701,-0.09107763064727377,0.16648009174528852,-0.5470782103281207,0.5843250014261152,0.9148672154195755
MIA3,135.8015599763824,-0.09071561028975561,0.21444222677933672,-0.4230305367193511,0.6722729815451105,0.9436754323240579
UBXN7,279.81809412810554,-0.09052556610362153,0.1799282240025795,-0.5031204337476467,0.6148796011172502,0.9270622947126597
TBC1D20,120.01985952088465,-0.08996362091943236,0.2177048687485541,-0.41323660530228656,0.6794332713702269,0.945113264100353
YLPM1,131.25064617351902,-0.08993421448959844,0.2025302696210472,-0.44405320082708444,0.6570041206795032,0.9401624523742983
GPR107,172.26904983147492,-0.08992384919182939,0.20944997106493043,-0.42933330921278856,0.6676806796894701,0.9434343304532913
FGR,1235.122319229763,-0.0899123657355763,0.19101467818855958,-0.47070919673942324,0.6378484159713399,0.9351029200635546
PIK3R5,1857.2051295795216,-0.08960103422120366,0.14265019318596514,-0.6281171600265256,0.5299271925035961,0.8994941986304305
SSH2,459.8001574935331,-0.08959548634210973,0.15568716190061535,-0.5754841006049298,0.5649639405310547,0.9062245153255903
NABP1,214.43752297629086,-0.0895433617583866,0.1831217131829516,-0.4889827656260862,0.6248538983461123,0.9299018082939647
MMADHC,152.75802394053133,-0.0893240864963141,0.20748212059983348,-0.4305146209132479,0.6668213333733211,0.9431231501347627
SERINC5,246.84815857846033,-0.08917087797915581,0.1744575975758296,-0.5111320986774271,0.6092585609402421,0.9255010319967292
CEP85L,98.32656760361188,-0.08885336388901113,0.22853899080693396,-0.38878864203996166,0.6974325034768666,0.9481022734553253
UBR2,310.5687234276974,-0.08866401619651804,0.1671419223033744,-0.5304714399274801,0.5957851056235326,0.9186091641909682
SORL1,206.06879457707794,-0.088520448589249,0.18334986334364808,-0.4827952798815962,0.6292411026066427,0.9320261765678207
TUBA1B,173.14066984973434,-0.08816032425751287,0.20144457174141722,-0.43764060503292784,0.6616468314809226,0.9408935452455104
CAPRIN1,210.11405787582302,-0.08791798248717597,0.17396784621227565,-0.5053691495375439,0.6132995828974259,0.9263611803186939
DYNLL2,201.00964973852186,-0.08774179351840102,0.17777280370390564,-0.49356139797705934,0.6216159684789742,0.9280035433065318
SSR4,202.49147051705583,-0.08767614920931333,0.17634866198560867,-0.49717501806998876,0.6190656366703802,0.927793955374685
SAR1B,129.1418994533659,-0.08749918055919208,0.20630581458601785,-0.42412367646918586,0.6714756192389989,0.9436754323240579
ITGB1,1887.386430698625,-0.08698932150651675,0.18190571288514673,-0.47821104750811677,0.6325000002733625,0.9332096784029308
BACH1,1425.5242561447258,-0.08666349083004485,0.1471438670915754,-0.5889711378599938,0.5558806351241178,0.9062245153255903
DNAJB14,234.10375451862976,-0.08631910958645916,0.19504645860408504,-0.4425566616498993,0.6580864377390702,0.9401624523742983
ATP5MC2,330.23272425789446,-0.08628242072229578,0.1653072069595624,-0.5219519602881092,0.6017037790928101,0.9208292261554368
LINC00861,111.16758040721398,-0.08601623570111205,0.22317151999757912,-0.38542657997779073,0.699921392885664,0.9481022734553253
EEF1D,595.6608341995614,-0.08577176927254528,0.14431167434772102,-0.5943508705046066,0.5522774609561985,0.9062245153255903
PRPF40A,544.6634973028453,-0.08574919101027029,0.1387354226056648,-0.6180771240665757,0.536524500916721,0.9018737631306712
CCNH,202.3350378896604,-0.08569470347405188,0.18795864618994107,-0.4559231789074142,0.6484452209818587,0.9377473327269231
PSMB4,365.8296151926417,-0.0856039508240489,0.15954491413964939,-0.5365507969067564,0.5915779389608251,0.9170149702557737
CERT1,508.57476423339284,-0.08559791746342042,0.17256126085751725,-0.4960436487196167,0.6198636155932906,0.927793955374685
KCNA3,99.98692820727634,-0.08555246501589259,0.2545457120994835,-0.3360986296341787,0.7367964917718361,0.9564004542510144
LTN1,113.5453788234568,-0.08553680978840837,0.27788723044245955,-0.30781122850522624,0.758225977050773,0.9587409848250429
BTAF1,182.69826245185845,-0.08513358355094033,0.18757648129834775,-0.4538606490625658,0.6499291280042825,0.9377473327269231
BAG6,280.34672201916464,-0.08472039187784407,0.16428698242779483,-0.515685361225009,0.6060741804273739,0.9238041586381179
SESN2,123.1796368362627,-0.08459672612537679,0.2878993752192145,-0.29384129806104137,0.7688791760824383,0.9591342706697928
MTRF1L,91.52306165938097,-0.08453700555799035,0.255734457613789,-0.33056556533988235,0.7409726600817458,0.9572713597479298
ZDHHC20,395.85680187888516,-0.0845088242338632,0.17354296608546144,-0.48696196763311483,0.6262852833100916,0.930782627717427
MECP2,378.90888029434933,-0.084441426607538,0.1534370047686356,-0.5503328661483288,0.5820910856783807,0.9143865203043404
NOLC1,98.454613829219,-0.08411251391931154,0.2231347946610605,-0.37695830471925096,0.706204591051795,0.9496003903448506
CYRIB,735.0167966611917,-0.0836741921405453,0.1438801984417105,-0.5815546061707987,0.56086672667446,0.9062245153255903
GALNT2,115.85815469384154,-0.08350592036697205,0.20467656319230543,-0.40798965482195154,0.6832812699715327,0.9458970511969171
CTNNB1,469.9039363089759,-0.0834855307256825,0.15579194227060908,-0.5358783612869332,0.5920426203428586,0.9170149702557737
SS18L2,93.10906580607782,-0.08345526427734228,0.22717146628227516,-0.3673668425137677,0.713345400968771,0.9515574837631446
KPNA4,599.3266808971139,-0.08342749379131097,0.17245793128461898,-0.48375562184858256,0.6285593134375378,0.9316167797611864
INSIG1,2409.131937495645,-0.08334949446703593,0.23705008956418547,-0.35161131818289226,0.7251297759086999,0.952631479625685
JAK1,1169.2945325953353,-0.08298539663579356,0.14655355795776898,-0.5662462091824936,0.5712264213051557,0.9075031866467721
HLA-B,12384.020262371641,-0.08293369539783296,0.14013149654484902,-0.5918276578976667,0.5539660004853185,0.9062245153255903
PANK3,242.55510582521973,-0.08283343336974726,0.1822116933697455,-0.4545999866301718,0.6493970443909933,0.9377473327269231
AUP1,139.93944128740532,-0.08257157180590295,0.2088021050702441,-0.3954537325096634,0.6925080608519361,0.9472319086285077
RIT1,878.979456532449,-0.08245719445736872,0.17949591619999294,-0.4593820082541352,0.6459598660034597,0.9372491264618504
TOLLIP,224.67294078627512,-0.08241856944080202,0.17199555985144782,-0.4791900995117941,0.6318033968604343,0.9331612630913254
WDFY3,234.11834647855082,-0.08228216534575823,0.22325913765848135,-0.36855004551538195,0.7124631360812418,0.9515574837631446
LRRC58,291.5851207936173,-0.08215835784963327,0.1657170188888543,-0.4957750169566864,0.6200531531403926,0.927793955374685
RPL23A,1071.3146696012798,-0.0820083703048208,0.13525780585782293,-0.6063115528505941,0.5443078884601069,0.9043797933058045
PPP1R12A,792.1890674401408,-0.08192222833473352,0.13971301459099095,-0.586360752250321,0.5576331131192744,0.9062245153255903
TRAPPC10,298.64846387202266,-0.08186516945306548,0.1549716297986973,-0.5282590727051489,0.597319533813349,0.9189116677427918
WAPL,370.03069272911534,-0.08183567987927597,0.1578115947567446,-0.5185656985813993,0.6040636342560224,0.9229317422955713
ZNF267,653.2854415786402,-0.08175591298380223,0.16251126915800443,-0.5030784228527168,0.6149091363274485,0.9270622947126597
VPS13D,153.1236917442078,-0.08170513553571393,0.1877582951522277,-0.4351612559619288,0.6634453829621632,0.9412380444812023
NKTR,322.3814695815741,-0.08165112921494533,0.18509730045457665,-0.4411254459920269,0.6591221827797091,0.9401624523742983
SEC31A,336.62676973062963,-0.08132645120272296,0.1698822746190363,-0.47872240576657465,0.6321361240106906,0.9331612630913254
NENF,122.76696680983348,-0.08132464176326851,0.20410238185322008,-0.3984502337741115,0.690298335447084,0.9472319086285077
BRD2,1043.7612160672616,-0.081253863126514,0.13123432039150768,-0.6191510184539504,0.5358168762173127,0.901769529142672
ARPC5,2275.441260307436,-0.08121422718726817,0.12657024555347435,-0.6416533904325576,0.5210982587182089,0.8977546934550197
SEL1L,257.1731908488836,-0.08118358901351805,0.23677017536090825,-0.34287928743461915,0.7316892744835761,0.9547647104473805
TP53INP2,177.31982326807614,-0.0808462640802358,0.21545418714838332,-0.3752364488723395,0.7074846250168596,0.949754888218098
WASHC4,373.3878181785895,-0.08080881241106375,0.14764948553395346,-0.5473016862797058,0.5841714855429248,0.9148672154195755
CXCL1,962.0898007291579,-0.08077787405475528,0.32895689298652536,-0.24555762708417875,0.8060246936632165,0.9692509964563673
PYROXD1,110.1588737394854,-0.08070420474274156,0.22498822878169417,-0.3587041205655642,0.7198164455028686,0.9525188723314142
OCIAD1,171.48038015194268,-0.08064244527897657,0.18520843024407388,-0.4354145498274741,0.663261551162998,0.9412380444812023
SART1,106.23686711518258,-0.0803633526960348,0.23248990559847052,-0.34566383641115594,0.7295953651333169,0.9540207057570652
ITPR2,258.5521288541409,-0.08028646845334679,0.21453045229437492,-0.3742427594529988,0.7082237140776517,0.9501534778968926
MRPL20,142.2308992567307,-0.08017048132686805,0.19033310909056364,-0.42121143142111767,0.6736006976573339,0.9436754323240579
TBC1D1,132.3623637583851,-0.08012441608692221,0.2168355358794656,-0.3695169971192439,0.71174240636737,0.9513972164033416
SMNDC1,192.5165571908104,-0.07993046509786095,0.18711870256559224,-0.4271644897165866,0.6692595236929975,0.9434343304532913
SPART,480.1851506126836,-0.07986421623642605,0.18161969167529707,-0.4397332442299744,0.6601303217965333,0.9401624523742983
OPA1,126.1335999318747,-0.07968060158319888,0.19846710614674484,-0.4014801401108944,0.6880666570256051,0.946908557801775
PIP5K1C,179.51061528830277,-0.07935094951507012,0.2066195948762875,-0.38404367970318165,0.7009460734930304,0.9481022734553253
RPL11,2140.9486305441865,-0.0792468136704129,0.14428859377332087,-0.5492243814844477,0.5828514742172294,0.914730101567894
NRF1,133.5422941674372,-0.07914420975615129,0.1915591065173463,-0.41315816927233645,0.6794907334928753,0.945113264100353
ANAPC5,164.08163478699797,-0.07906728180287453,0.20442352609013761,-0.3867817139990578,0.6989178157687881,0.9481022734553253
PPP4R1,160.04296797917826,-0.07903451476918434,0.19545215198294427,-0.4043675854542708,0.6859424327610979,0.9465868497001096
ARHGAP24,213.85049443868698,-0.0790266509759964,0.17921363553575675,-0.44096338283494607,0.6592395062327695,0.9401624523742983
HPS5,107.09265788015152,-0.07882391091747713,0.22181839834063466,-0.35535334988954104,0.722324892542121,0.9525188723314142
GMFB,157.453759936025,-0.07877854529511762,0.2090252607698363,-0.3768852865198093,0.7062588562087707,0.9496003903448506
ROMO1,121.75803347125988,-0.07871130189968932,0.19942081970386302,-0.3946995204240682,0.6930646567425498,0.9472319086285077
CLCN3,103.9728908054318,-0.07863655371901283,0.23228223059972747,-0.33853882630617843,0.7349571733047295,0.956113582623466
PDS5A,345.8599627404221,-0.07862244030311147,0.16015332795689458,-0.4909198035789351,0.62348316981126,0.9292081794724714
CCAR1,318.27278775082436,-0.07853441621046298,0.16947369278682956,-0.46340181133154723,0.6430763805598213,0.9372491264618504
TRMT112,378.19661994084896,-0.07839174930417847,0.1529571208354008,-0.5125080079700041,0.6082955172295699,0.924539827123591
LRCH1,96.45964989421788,-0.07830868845978903,0.23856128651620373,-0.32825396611226815,0.7427196471752479,0.9578801950923019
UBA2,173.34957564938944,-0.07822342017243292,0.19482450702798904,-0.4015070863810533,0.6880468218883098,0.946908557801775
PSMD7,430.38865281082417,-0.07815548391869424,0.1724719358412269,-0.453148992254845,0.6504414591080081,0.9378049211476135
CD58,573.3943319806901,-0.07810433991544427,0.17310129587175402,-0.45120598041801857,0.6518410997859314,0.9379061949453533
ZBTB4,134.66490161513664,-0.07750911148156604,0.19651064156074038,-0.3944270440825384,0.6932657804830769,0.9472319086285077
ZSWIM8,122.92999070490869,-0.07738563456839764,0.2049403655753811,-0.37760074425130125,0.7057272117238638,0.9496003903448506
IKBKB,151.46305180030598,-0.07734261343014485,0.18534604550294526,-0.4172876374042512,0.6764680299413164,0.9442050026493293
PWWP2A,117.02486097038913,-0.07702230585078625,0.20818447977555343,-0.3699714115760457,0.7114037916501567,0.9513422017325694
ACBD6,173.7333151636817,-0.07699561167707658,0.25562776648606456,-0.30120206711297914,0.7632604136501205,0.9587409848250429
SAFB2,351.8595517423994,-0.07697502677276813,0.1639405366319203,-0.4695301623026442,0.6386907304665648,0.9352345982416024
SUMO3,330.80152089014496,-0.07678328288235933,0.15405753110263024,-0.49840655197315703,0.6181975196565335,0.927793955374685
CDKAL1,112.31801614337479,-0.07675982399009718,0.23501501875519107,-0.3266166749541052,0.7439578298831115,0.9578801950923019
ZC3H7A,210.71410164743529,-0.07634679503216181,0.17576697375606692,-0.4343637112289223,0.6640243452498487,0.9412685901712312
ASH1L,698.4195127765357,-0.07631216423498455,0.17460758075543914,-0.4370495479338309,0.6620754151180147,0.9409282554036399
SLC35E1,145.95896356911325,-0.07625926935068382,0.2126237519351992,-0.3586582809145667,0.7198507416151878,0.9525188723314142
STRN4,221.38542387271502,-0.07615409569493516,0.18074372664945698,-0.4213374212574031,0.6735087082148399,0.9436754323240579
CNOT8,156.82771790222927,-0.07614425160000787,0.21968506341760685,-0.34660641199471387,0.728887028137295,0.9535399058363468
MLLT10,115.0427722968024,-0.07612272895928034,0.22722364319282873,-0.33501236002399776,0.7376157624996224,0.9568164628281552
EHMT1,114.7774344454103,-0.07596881569327057,0.2177802627468462,-0.3488324182140364,0.7272151241037161,0.9531087031015839
FCGRT,148.80224557166204,-0.07585316496064368,0.2097442643253743,-0.3616459558721157,0.7176166180099702,0.9525042149550121
TAPBP,658.1760791794273,-0.07540073314429721,0.1390376896241591,-0.5423042726624508,0.5876089127080977,0.9161037309374227
UHRF1BP1L,402.2386503259313,-0.07535223234940813,0.14874958108751823,-0.5065710558544291,0.6124558213711568,0.9263611803186939
TSC22D4,255.83175022802143,-0.07529602733554294,0.19845161299168154,-0.3794175628025715,0.7043778106262908,0.9489734503167583
TNFAIP3,1164.394885232183,-0.07521318837156477,0.19420657350911924,-0.3872844621710656,0.6985456271649249,0.9481022734553253
CWC25,264.7031623856057,-0.07497643204003791,0.18502424045291166,-0.4052249146193322,0.6853121928523078,0.9462869186542473
CNP,92.98456588967616,-0.07495242975972656,0.23735592697986127,-0.31578073787087685,0.7521689395369329,0.9587409848250429
GOLGA2,201.50350516754807,-0.07489113310799744,0.16994256295645724,-0.4406849691162189,0.6594410796910095,0.9401624523742983
ELK4,140.16918369050745,-0.07482386777386857,0.22458805910278828,-0.3331604897997875,0.7390131406221945,0.9568164628281552
TAB3,135.0793468618879,-0.07481533605989245,0.21241935906268267,-0.35220582714316184,0.7246839071700893,0.9525188723314142
SATB1,166.24003027396725,-0.07466431597780601,0.21037803033336472,-0.3549054806696928,0.7226604024404086,0.9525188723314142
RNH1,271.23187933720334,-0.07448589054927858,0.17664342014504858,-0.4216737339444368,0.6732631788602088,0.9436754323240579
EFR3A,512.8057845637159,-0.0743267961678318,0.14124610153133826,-0.5262219301064456,0.5987340186452577,0.9192793217135135
NFKB2,450.0830090730373,-0.07403195954665286,0.14970685735383718,-0.494512815613221,0.6209440578034988,0.927793955374685
GLYR1,223.8027655034435,-0.07400610956524417,0.1932563060006803,-0.3829427928989994,0.7017621812429795,0.9481022734553253
PNP,496.35468708751495,-0.07392774898426775,0.2760394461468138,-0.2678158865198877,0.7888410416160476,0.9628549294308463
RPS18,3354.316595053686,-0.07354837822767557,0.13867170266158266,-0.5303776965021089,0.5958500866332377,0.9186091641909682
MAFF,485.98757426860607,-0.07354828964766469,0.182250276432056,-0.40355653273910913,0.6865388550794813,0.946908557801775
FMNL1-DT,308.7350064944417,-0.07349739341031257,0.18303928077287662,-0.4015389106642713,0.6880233963241915,0.946908557801775
PRF1,130.41901807750926,-0.07344555717043054,0.22019711808186887,-0.33354458864045455,0.7387232375592983,0.9568164628281552
PSMA3-AS1,219.39092377645238,-0.07342524882077826,0.18057656802569558,-0.4066155959411635,0.6842903407780538,0.9459039382236462
MLH1,97.98824420063461,-0.0733750606465042,0.24268043395022257,-0.30235260194711266,0.7623832829573536,0.9587409848250429
CUL5,206.80906783748378,-0.0733188402783008,0.17581590622564372,-0.41702051795133216,0.6766634000651022,0.9443599763840146
ATF2,185.31328034267787,-0.07323834471177353,0.18406181799204116,-0.39790080045248905,0.6907033099819728,0.9472319086285077
C1D,134.21257261204158,-0.07307161348299782,0.22360160030422777,-0.32679378583864366,0.7438238598026143,0.9578801950923019
MON2,149.79021390670917,-0.07304772308743145,0.20864115035893716,-0.35011177306951824,0.726254815758937,0.9529693010532526
LSM14A,459.3561765608991,-0.07304299595496898,0.17779615348753638,-0.4108243880545443,0.6812013089602652,0.9456376213284629
TBL1XR1,209.58167101795212,-0.07289567548670178,0.17744511332789883,-0.41080689188661224,0.6812141392118042,0.9456376213284629
SIRT1,178.94201303364036,-0.07259896147695298,0.1926011937081312,-0.37693931215696314,0.706218705668261,0.9496003903448506
NCBP3,256.1302037535621,-0.07249326016958743,0.21654842803031019,-0.3347669656574029,0.7378008816507651,0.9568164628281552
ZMYM2,280.23081263253954,-0.07245508866142758,0.19442788371819283,-0.3726579093276829,0.7094030668923119,0.9502565384239027
CDC42SE2,500.4264465658934,-0.07239362047182415,0.1638471570221893,-0.44183629296674415,0.65860767373612,0.9401624523742983
SNX11,95.22096196724665,-0.07219517824325476,0.2600245019899757,-0.27764759740233247,0.7812828906137576,0.9619990296427209
SLC30A7,152.26161677564673,-0.07217806491046494,0.213701570922348,-0.3377516814637363,0.7355503247729367,0.9563532183202617
GPR183,1329.119206289077,-0.07217158445835863,0.22140231641204364,-0.3259748390529156,0.7444433918121787,0.9580034854528373
G3BP1,689.8082049386873,-0.07214641248292379,0.14426942142084492,-0.5000811105526457,0.6170179661836834,0.9274735088412811
DLEU2,311.2775624212598,-0.07212310840600558,0.19411903028723027,-0.37154063823257244,0.710234893601321,0.950605146899599
GSDME,120.86957133273332,-0.07186698156001704,0.22054883426582517,-0.32585518667215685,0.7445339225159052,0.9580034854528373
FAM133B,154.9176031709744,-0.07168450068284385,0.19933474001235252,-0.35961870308407684,0.7191322950495947,0.9525188723314142
COX4I1,553.710426838657,-0.07164183646413129,0.14924056396245625,-0.48004265436945076,0.6311970633112969,0.9327123092839237
SEC24A,163.06619559914304,-0.07154053249458815,0.18817138929030716,-0.3801881506237742,0.7038057544773988,0.9487338895368551
DMTF1,129.80480838253544,-0.07145739964144789,0.22340149198788953,-0.31986088815074504,0.7490737881751015,0.958719280199806
TXLNA,103.08687305376452,-0.07140115326300059,0.25885134695575407,-0.2758384458984689,0.7826721532437628,0.9623211844767675
SAMD8,260.63938013442197,-0.07134665170491657,0.15866997756964715,-0.4496543882953498,0.6529596646268323,0.9380535495030333
KDM5B,196.95732248403897,-0.07129108174334406,0.19126686479404606,-0.3727309579738731,0.7093486930236973,0.9502565384239027
RPS25,1171.2960330131461,-0.07118100406062702,0.13115043163623563,-0.5427431932367379,0.5873066304791786,0.9158875127403012
RARS1,106.83672039318003,-0.07105293304220489,0.22319245034142576,-0.31834828164443996,0.7502207642963783,0.958719280199806
HNRNPD,582.4212175334691,-0.07065391432681938,0.15901070212381996,-0.44433433336959877,0.6568008820439921,0.9401624523742983
VPS29,150.671249059721,-0.0706341521078209,0.19559629753719124,-0.3611221326640414,0.7180081486055125,0.9525188723314142
SYNE1,112.29900758921382,-0.07062754262187718,0.23280469780047727,-0.3033767930336515,0.7616027292950823,0.9587409848250429
PDE4A,345.83949718464686,-0.07051163541464399,0.19825990567318033,-0.355652521750304,0.7221008052509137,0.9525188723314142
AP2M1,348.124380158861,-0.07018632663366715,0.15891561975728855,-0.44165782281730753,0.6587368347469309,0.9401624523742983
GIT2,185.5557978544476,-0.07007273396707801,0.1819037824688996,-0.38521867448830244,0.7000754087298233,0.9481022734553253
KCTD9,117.43886053099068,-0.06990643172035266,0.2372688616464811,-0.2946296080962777,0.768276841647397,0.9591342706697928
TPM3,2342.2967782084056,-0.06987875191544896,0.11523790739354081,-0.60638685217366,0.5442578971039087,0.9043797933058045
HMGN4,119.99690244180482,-0.06958402375421635,0.2012680693076316,-0.3457280829174123,0.729547077130356,0.9540207057570652
C5orf24,99.4181826433338,-0.0695749786454314,0.21407474351064476,-0.32500320918040393,0.7451786428596805,0.9581724906309874
OXA1L,204.01687636932527,-0.06944451987773646,0.1761191704116219,-0.39430415051031775,0.6933564993408278,0.9472319086285077
RSU1,117.91466693132226,-0.06938962859401361,0.22178834800556937,-0.312864175318494,0.7543838561123526,0.9587409848250429
NOL7,150.41533563502762,-0.06905654907435016,0.19038803946404556,-0.36271474441749985,0.7168179843132787,0.9524448430410319
UNC50,92.32499709005027,-0.06903839779677769,0.22361642350677152,-0.308735810698122,0.7575225006814758,0.9587409848250429
LMBR1,112.50470256469377,-0.06898424598211916,0.2315199330866166,-0.29796244782219533,0.7657318248040149,0.9587409848250429
ATP11C,154.54905989030868,-0.06852156559077326,0.22776007759835643,-0.3008497639854498,0.763529059052841,0.9587409848250429
FDFT1,94.91999105151058,-0.0685078666229258,0.247145164314174,-0.2771968725871478,0.7816289408924688,0.9619990296427209
EIF4A3,130.1488135898848,-0.06842108874804242,0.2382815334351921,-0.2871438997460188,0.7740021396884397,0.960383638972901
STK17A,325.9899911974081,-0.06807419015386572,0.17673461140550825,-0.38517746813991677,0.7001059357500878,0.9481022734553253
POLR2G,104.0705949311522,-0.06803731065178069,0.22388796039655273,-0.30388999270560274,0.7612117021382923,0.9587409848250429
CD164,489.4282806500976,-0.06802798466859732,0.1483367407927773,-0.4586050920697435,0.6465177792966236,0.9374591523937185
SOCS4,130.64545566796306,-0.06787944198143656,0.20112917834257305,-0.33749176793145835,0.7357462167633289,0.9563532183202617
INHBA,811.2387437521605,-0.06759231444142036,0.31579133688894584,-0.21404106619045887,0.8305150329944319,0.9730400743261914
LATS1,132.75348540782704,-0.06730624136614671,0.19585699591869402,-0.3436499219771935,0.7311095763041193,0.9546650707851542
PHLPP1,122.17509633065303,-0.06730500554813523,0.2168516770665891,-0.3103734610614413,0.756276973325587,0.9587409848250429
HYOU1,171.67370244695255,-0.06706090980623793,0.2008588876146702,-0.3338707617204785,0.7384770837951997,0.9568164628281552
UBXN4,792.0403233785329,-0.06702875574020144,0.14124266097396787,-0.47456452093150076,0.6350973995085425,0.9340845372779654
EHBP1L1,154.2337287270894,-0.0668096503303859,0.19463546067322265,-0.3432552840027129,0.7314064175946686,0.9546650707851542
CTSH,142.88038494749435,-0.06640092199885093,0.20261227530736364,-0.3277240823544401,0.7431202930350804,0.9578801950923019
TP53BP1,141.2975893649772,-0.06636276324448487,0.20927647259523005,-0.3171057043418336,0.751163396652057,0.958719280199806
TANC2,153.09657584941166,-0.0661922025483696,0.18850454150115475,-0.35114380810800844,0.7254804637344785,0.9527147328913028
NDUFS6,105.49243446520205,-0.06616116591795067,0.24157498013125095,-0.2738742475814524,0.7841812626414778,0.9624309019965301
STAM,93.43875659029713,-0.06579142814592535,0.22614969910170582,-0.29091981288171914,0.7711126478863326,0.9592866471559149
ZDHHC6,146.30187273196057,-0.06555125263389201,0.20297603712722675,-0.3229506968490278,0.7467325811291315,0.958719280199806
ATP2A2,652.0924292459795,-0.06544528491933252,0.14512966592188534,-0.450943537309304,0.6520302438097909,0.9379061949453533
MAILR,269.03326782160974,-0.06535332552651356,0.2579065796015197,-0.25339921776128455,0.7999597320729653,0.9669814444587058
CARM1,94.57700390489607,-0.06532661222616833,0.21719057836311606,-0.30078013843192697,0.7635821547280095,0.9587409848250429
GXYLT1,96.54466884330027,-0.06524079872248771,0.253030750788355,-0.25783743090205546,0.7965323752243406,0.9648879780451382
CD63,2849.0602095635754,-0.06517368644765605,0.16595063860544187,-0.39272935009675136,0.6945193906203022,0.9476643452078386
AKAP13,806.7788621696641,-0.06484381182200234,0.13183838266683104,-0.49184319854612624,0.6228301954990612,0.9287294844856822
STX16,121.33130087661324,-0.0647183680258846,0.20527353388487155,-0.31527867621834843,0.7525500739357927,0.9587409848250429
RRAGD,103.41121354097044,-0.06452718462433403,0.2734064754888451,-0.23601191050417059,0.813423427974505,0.971095225826904
HECTD4,133.00560227627446,-0.06422305880388544,0.23443529117340978,-0.27394791322770684,0.7841246500418804,0.9624309019965301
PSMD13,152.20412360400545,-0.06419054071986659,0.19467603365514227,-0.32973006237417263,0.741603936436355,0.9574354955293544
RPS14,2256.9711766687587,-0.06400853694128524,0.14964603846582017,-0.4277329196115344,0.6688455798049411,0.9434343304532913
TSPYL1,98.58452664967025,-0.06372710666835732,0.21607837727112997,-0.2949258851032284,0.7680504975185714,0.9591342706697928
PHACTR1,746.5706090091311,-0.06355995398148012,0.23909834729821233,-0.2658318415819319,0.7903687192051537,0.9633746945435007
C1orf21,132.97820448615929,-0.06324715115678581,0.2845414250591619,-0.22227748084004095,0.8240978813198411,0.9729464336923513
DGKZ,125.07832492417383,-0.06254168907012679,0.19929608358947717,-0.3138129357270972,0.7536631190487375,0.9587409848250429
PLXDC2,227.55739035738668,-0.06252731621992172,0.2262442165207398,-0.276370893282878,0.782263210225683,0.9619990296427209
CCDC91,126.35745677171434,-0.0624384298307482,0.23319776919656562,-0.2677488298703149,0.7888926607661502,0.9628549294308463
MTIF3,125.60328571149007,-0.062386024247036063,0.21541635961240777,-0.28960671491842765,0.7721171293011657,0.9595185767346565
TUG1,451.52020418525507,-0.06234112294303615,0.18932032888857991,-0.329289111787491,0.7419371731792384,0.957523112965414
TNPO3,158.9707148201197,-0.06232818455897754,0.19812698335327095,-0.3145870567657262,0.7530752077711533,0.9587409848250429
SNX19,102.93094955211257,-0.061991910925484485,0.26744259360390726,-0.23179520543125184,0.8166970811634272,0.9718082581817212
STAT5A,145.44148216261848,-0.06191712279403998,0.19345743702960252,-0.32005553130824077,0.7489262348054428,0.958719280199806
